,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BCLASS,ADDRESS,APT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,CONDOLOT
611,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,714,7501,,R4,450 WEST 17TH STREET                     ,2204,10011,1,0,1,0,0,2006,2,R4,2950000,2016-05-16,1146
612,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,714,7501,,R4,450 WEST 17TH   STREET                   ,2301,10011,1,0,1,0,0,2006,2,R4,1875000,2016-03-15,1151
613,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,714,7501,,R4,450 WEST 17TH STREET                     ,2306,10011,1,0,1,0,0,2006,2,R4,2935000,2016-05-13,1156
614,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,714,7501,,R4,450 WEST 17TH   STREET                   ,2407,10011,1,0,1,0,0,2006,2,R4,0,2015-12-21,1165
615,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,716,7502,,R4,447-453 WEST 18                          ,3B,10011,1,0,1,0,0,1920,2,R4,2500000,2016-01-20,1010
616,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,716,7501,,R4,444 WEST 19TH   STREET                   ,603,10011,1,0,1,0,0,0,2,R4,0,2015-12-21,1122
617,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,716,7501,,R4,444 WEST 19TH   STREET                   ,1002,10011,1,0,1,0,0,0,2,R4,3775000,2015-08-13,1137
618,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,716,7501,,R4,444 WEST 19TH STREET                     ,1002,10011,1,0,1,0,0,0,2,R4,0,2015-08-13,1137
619,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,716,7503,,R4,447 WEST 18TH STREET                     ,4B,10011,1,0,1,0,0,2007,2,R4,0,2016-03-28,1216
620,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,716,7503,,R4,447 WEST 18TH   STREET                   ,5C,10011,1,0,1,0,0,2007,2,R4,0,2016-06-22,1222
621,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,716,7504,,R4,459 WEST 18TH STREET                     ,6,10011,1,0,1,0,0,2007,2,R4,3900000,2015-09-24,1307
622,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,716,7505,,R4,456 WEST 19TH STREET                     ,4/5C,10011,1,0,1,0,0,2008,2,R4,2180000,2016-05-05,1411
623,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,717,7504,,R4,422 WEST 20TH STREET                     ,3E,10011,1,0,1,0,0,1920,2,R4,1140000,2016-05-24,1020
624,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,717,7504,,R4,422 WEST 20TH STREET                     ,3G,10011,1,0,1,0,0,1920,2,R4,1795000,2015-09-18,1022
625,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,717,7504,,R4,422 WEST 20TH STREET                     ,3H,10011,1,0,1,0,0,1920,2,R4,1870000,2015-11-12,1023
626,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,717,7504,,R4,422 WEST 20TH   STREET                   ,4H,10011,1,0,1,0,0,1920,2,R4,1780000,2015-09-30,1031
627,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,717,7504,,R4,422 WEST 20TH   STREET                   ,5A,10011,1,0,1,0,0,1920,2,R4,3150000,2015-09-25,1032
628,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,717,7501,,R4,445 WEST 19TH STREET                     ,7B,10011,1,0,1,0,0,1989,2,R4,985000,2016-01-29,1117
629,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,717,7501,,R4,445 WEST 19TH   STREET                   ,PHB,10011,1,0,1,0,0,1989,2,R4,314400,2015-10-01,1119
630,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,717,7501,,R4,445 WEST 19TH STREET                     ,1D,10011,1,0,1,0,0,1989,2,R4,580000,2015-10-28,1129
631,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,717,7501,,R4,445 WEST 19TH STREET                     ,6E,10011,1,0,1,0,0,1987,2,R4,660000,2015-08-05,1143
632,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,717,7501,,R4,445 WEST 19TH   STREET                   ,4G,10011,1,0,1,0,0,1989,2,R4,0,2016-02-11,1159
633,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,717,7501,,R4,445 WEST 19TH STREET                     ,4H,10011,1,0,1,0,0,1989,2,R4,670000,2015-12-10,1167
634,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,717,7501,,R4,445 WEST 19TH   STREET                   ,8H,10011,1,0,1,0,0,1989,2,R4,780000,2015-11-10,1171
635,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,718,7503,,R4,455 WEST 20TH   STREET                   ,4W,10011,1,0,1,0,0,1931,2,R4,0,2016-04-28,1213
636,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,720,7501,,R4,420 WEST 23RD STREET                     ,10A,10011,1,0,1,0,0,1984,2,R4,1310000,2016-01-21,1040
637,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,720,7502,,R4,468 WEST 23RD STREET                     ,3B,10011,1,0,1,0,0,1900,2,R4,996000,2016-03-03,1107
638,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,720,7502,,R4,468 WEST 23RD STREET                     ,5B,10011,1,0,1,0,0,1900,2,R4,1614000,2015-11-19,1111
639,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,722,7501,,R4,420 WEST 25TH   STREET                   ,1C,10001,1,0,1,0,0,0,2,R4,1580000,2016-06-15,1003
640,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,722,7501,,R4,420 WEST 25TH STREET                     ,1H,10001,1,0,1,0,0,0,2,R4,2175000,2015-12-15,1008
641,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,722,7501,,R4,420 WEST 25TH   STREET                   ,2G,10001,1,0,1,0,0,0,2,R4,2325000,2016-02-02,1015
642,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,722,7501,,R4,420 WEST 25TH   STREET                   ,5D,10001,1,0,1,0,0,0,2,R4,2000000,2016-01-12,1042
643,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,722,7501,,R4,420 WEST 25TH   STREET                   ,9B,10001,1,0,1,0,0,0,2,R4,1900000,2015-12-18,1078
644,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,723,7501,,R4,263 9 AVENUE                             ,5D,10001,1,0,1,0,0,0,2,R4,2220000,2016-06-21,1024
645,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,723,7501,,R4,263 NINTH AVENUE                         ,6B,10001,1,0,1,0,0,0,2,R4,2500000,2016-06-06,1027
646,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,723,7501,,R4,263 NINTH AVENUE                         ,7C,10001,1,0,1,0,0,0,2,R4,3900000,2015-10-22,1033
647,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,738,7502,,R4,66 9 AVENUE                              ,5W,10011,1,0,1,0,0,1920,2,R4,0,2015-10-15,1112
648,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,738,7504,,R4,345 WEST 14TH   STREET                   ,5A,10014,1,0,1,0,0,1960,2,R4,3150000,2015-08-31,1317
649,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,746,7502,,R4,344 WEST 23RD STREET                     ,2D,10011,1,0,1,0,0,1983,2,R4,1100000,2016-06-10,1108
650,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,746,7504,,R4,305-313 WEST 22ND   STREET               ,2C,10011,1,0,1,0,0,1920,2,R4,2000000,2016-06-29,1311
651,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,746,7506,,R4,312 WEST 23RD   STREET                   ,2J,10011,1,0,1,0,0,1948,2,R4,350000,2016-03-31,1533
652,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,746,7506,,R4,312-320 WEST 23RD STREET                 ,2O,10011,1,0,1,0,0,1948,2,R4,570000,2016-07-15,1538
653,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,746,7506,,R4,312 WEST 23RD   STREET                   ,3L,10011,1,0,1,0,0,1948,2,R4,530000,2015-09-15,1554
654,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,746,7506,,R4,312 WEST 23RD STREET                     ,3O,10011,1,0,1,0,0,1948,2,R4,545000,2016-04-04,1557
655,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,746,7506,,R4,312 WEST 23RD STREET                     ,3R,10011,1,0,1,0,0,1948,2,R4,550000,2016-04-14,1559
656,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,746,7506,,R4,312 WEST 23RD   STREET                   ,3U,10011,1,0,1,0,0,1948,2,R4,0,2015-08-18,1562
657,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,751,7501,,R4,360 WEST 28TH STREET                     ,6B,10001,1,0,1,0,0,2002,2,R4,950000,2016-02-29,1013
658,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,751,7501,,R4,360 WEST 28TH STREET                     ,7B,10001,1,0,1,0,0,2002,2,R4,955000,2015-08-26,1015
659,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,753,7502,,R4,308 WEST 30TH   STREET                   ,2D,10001,1,0,1,0,0,1925,2,R4,871000,2015-11-12,1108
660,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH   STREET                   ,2A,10011,1,0,1,0,0,2009,2,R4,1576149,2016-05-12,1202
661,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH STREET                     ,2B,10011,1,0,1,0,0,2009,2,R4,1578287,2016-05-03,1203
662,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH STREET                     ,2C,10011,1,0,1,0,0,2009,2,R4,2851100,2016-05-04,1204
663,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH STREET                     ,3A,10011,1,0,1,0,0,2009,2,R4,1496827,2016-05-10,1205
664,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH   STREET                   ,3C,10011,1,0,1,0,0,2009,2,R4,1858306,2016-06-17,1207
665,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH STREET                     ,3D,10011,1,0,1,0,0,2009,2,R4,1451006,2016-05-12,1208
666,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH STREET                     ,4A,10011,1,0,1,0,0,2009,2,R4,1674871,2016-05-20,1209
667,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH   STREET                   ,4D,10011,1,0,1,0,0,2009,2,R4,1234628,2016-05-04,1212
668,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH   STREET                   ,5A,10011,1,0,1,0,0,2009,2,R4,1534774,2016-05-11,1213
669,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH   STREET                   ,5B,10011,1,0,1,0,0,2009,2,R4,1678205,2016-05-11,1214
670,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH   STREET                   ,5C,10011,1,0,1,0,0,2009,2,R4,1515653,2016-05-11,1215
671,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH   STREET                   ,5D,10011,1,0,1,0,0,2009,2,R4,1195307,2016-05-11,1216
672,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH   STREET                   ,6A,10011,1,0,1,0,0,2009,2,R4,1629837,2016-05-27,1217
673,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH STREET                     ,6B,10011,1,0,1,0,0,2009,2,R4,1812485,2016-05-26,1218
674,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH STREET                     ,6C,10011,1,0,1,0,0,2009,2,R4,1629200,2016-05-16,1219
675,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH   STREET                   ,6D,10011,1,0,1,0,0,2009,2,R4,1272812,2016-05-16,1220
676,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH   STREET                   ,7A,10011,1,0,1,0,0,2009,2,R4,3232943,2016-05-03,1221
677,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH   STREET                   ,7B,10011,1,0,1,0,0,2009,2,R4,3156575,2016-05-02,1222
678,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH STREET                     ,8A,10011,1,0,1,0,0,2009,2,R4,3207487,2016-05-06,1223
679,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH   STREET                   ,8B,10011,1,0,1,0,0,2009,2,R4,3207487,2016-05-04,1224
680,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH STREET                     ,T1,10011,1,0,1,0,0,2009,2,R4,7568437,2016-05-05,1225
681,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH                            ,T2,10011,1,0,1,0,0,2009,2,R4,7636875,2016-05-16,1226
682,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH STREET                     ,T3,10011,1,0,1,0,0,2009,2,R4,6559312,2016-06-01,1227
683,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,764,7503,,R4,245 WEST 14TH STREET                     ,PH,10011,1,0,1,0,0,2009,2,R4,9469725,2016-05-25,1228
684,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,766,7502,,R4,270 WEST 17TH   STREET                   ,5K,10011,1,0,1,0,0,1989,2,R4,0,2015-11-27,1153
685,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,766,7502,,R4,270 WEST 17TH STREET                     ,11B,10011,1,0,1,0,0,1989,2,R4,0,2015-12-12,1175
686,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,766,7502,,R4,270 WEST 17TH STREET                     ,11C,10011,1,0,1,0,0,1989,2,R4,0,2015-12-12,1186
687,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,766,7502,,R4,270 WEST 17TH   STREET                   ,11C,10011,1,0,1,0,0,1989,2,R4,1000000,2015-09-29,1186
688,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,766,7502,,R4,270 WEST 17TH STREET                     ,11E,10011,1,0,1,0,0,1989,2,R4,1325000,2016-05-31,1208
689,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,766,7502,,R4,270 WEST 17TH STREET                     ,11F,10011,1,0,1,0,0,1989,2,R4,1075000,2016-01-28,1219
690,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,767,7502,,R4,257 WEST 17TH   STREET                   ,4D,10011,1,0,1,0,0,0,2,R4,3150000,2016-07-21,1113
691,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,767,7503,,R4,201 WEST 17TH STREET                     ,3C,10011,1,0,1,0,0,0,2,R4,0,2015-08-11,1208
692,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,767,7503,,R4,201 WEST 17TH STREET                     ,5C,10011,1,0,1,0,0,0,2,R4,1934675,2016-01-26,1216
693,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,767,7503,,R4,201 WEST 17TH   STREET                   ,6B,10011,1,0,1,0,0,0,2,R4,3750000,2016-03-24,1219
694,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,767,7504,,R4,224 WEST 18TH   STREET                   ,3A,10011,1,0,1,0,0,0,2,R4,2846000,2016-07-08,1308
695,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,767,7504,,R4,224 WEST 18TH   STREET                   ,5A,10011,1,0,1,0,0,0,2,R4,3175000,2016-03-07,1316
696,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,767,7505,,R4,212 WEST 18TH   STREET                   ,9E,10011,1,0,1,0,0,1929,2,R4,7650000,2015-09-25,1517
697,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,767,7505,,R4,212 WEST 18TH STREET                     ,10A,10011,1,0,1,0,0,1929,2,R4,0,2015-09-01,1520
698,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,767,7505,,R4,212 WEST 18TH   STREET                   ,18C,10011,1,0,1,0,0,1929,2,R4,10414000,2015-09-10,1546
699,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,767,7505,,R4,212 WEST 18TH   STREET                   ,PH2,10011,1,0,1,0,0,1929,2,R4,45000000,2016-06-10,1555
700,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,768,7501,,R4,210 WEST 19TH STREET                     ,1D,10011,1,0,1,0,0,1939,2,R4,875000,2016-06-15,1014
701,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,768,7501,,R4,210 WEST 19TH   STREET                   ,6D,10011,1,0,1,0,0,1939,2,R4,1099000,2015-08-27,1064
702,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,768,7502,,R4,140 SEVENTH AVENUE                       ,5B,10011,1,0,1,0,0,0,2,R4,0,2015-12-11,1113
703,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,768,7502,,R4,140 7TH AVENUE                           ,3E,10011,1,0,1,0,0,0,2,R4,1388887,2015-08-07,1131
704,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,768,7502,,R4,140 7TH AVENUE                           ,6G,10011,1,0,1,0,0,0,2,R4,725000,2016-05-16,1148
705,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,768,7502,,R4,140 7TH AVENUE                           ,7H,10011,1,0,1,0,0,0,2,R4,1200000,2016-06-21,1155
706,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,768,7502,,R4,140 SEVENTH AVENUE                       ,4L,10011,1,0,1,0,0,0,2,R4,0,2016-06-20,1172
707,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,768,7502,,R4,140 SEVENTH AVENUE                       ,7M,10011,1,0,1,0,0,0,2,R4,1357500,2016-04-20,1182
708,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,768,7502,,R4,140 7 AVENUE                             ,1N,10011,1,0,1,0,0,0,2,R4,0,2016-02-10,1183
709,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,768,7504,,R4,270 WEST 19TH STREET                     ,4A,10011,1,0,1,0,0,2004,2,R4,799410,2015-12-01,1408
710,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,769,7505,,R4,251 WEST 19TH   STREET                   ,1E,10011,1,0,1,0,0,0,2,R4,2500000,2015-10-01,1305
711,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,769,7505,,R4,251 WEST 19TH   STREET                   ,8D,10011,1,0,1,0,0,0,2,R4,3575000,2015-10-07,1335
712,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,769,7508,,R4,241 WEST 19 STREET                       ,8S,10011,1,0,1,0,0,2006,2,R4,0,2016-05-26,1615
713,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,769,7508,,R4,241 WEST 19TH   STREET                   ,PH3,10011,1,0,1,0,0,2006,2,R4,3525000,2016-05-31,1619
714,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,773,7501,,R4,200 WEST 24TH   STREET                   ,8B,10011,1,0,1,0,0,2004,2,R4,2244000,2016-04-21,1015
715,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,773,7501,,R4,200 WEST 24TH   STREET                   ,9A,10011,1,0,1,0,0,2004,2,R4,2417500,2015-12-07,1016
716,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,773,7502,,R4,213 WEST 23RD   STREET                   ,3S,10011,1,0,1,0,0,1990,2,R4,4400000,2016-02-03,1103
717,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,773,7502,,R4,213 WEST 23RD   STREET                   ,4N,10011,1,0,1,0,0,1990,2,R4,5040000,2016-07-25,1106
718,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,773,7502,,R4,213 WEST 23RD   STREET                   ,6S,10011,1,0,1,0,0,1990,2,R4,4000000,2015-10-08,1109
719,1,CHELSEA                  ,13  CONDOS - ELEVATOR APARTMENTS            ,2,774,7501,,R4,252 7 AVENUE                             ,3R,10001,1,0,1,0,0,0,2,R4,3800000,2015-12-02,1031
